,Title,URL,Views,Likes,Dislikes,Score
46,From Developer to Data Scientist YouTube,https://www.youtube.com/watch?v=pqBCFh7SgKA,8268,262,0,31.557251908396946
47,Async Await Modern Concurrency In JavaScript YouTube,https://www.youtube.com/watch?v=NsQ2QIrQShU,20934,673,16,31.863013698630137
48,CSS Grid Changes EVERYTHING Amazing Presentation YouTube,https://www.youtube.com/watch?v=7kVeCqQCxlk,371593,11704,183,32.25353701935596
49,Startup Funding Explained Everything You Need to Know YouTube,https://www.youtube.com/watch?v=677ZtSMr4-4,849670,26078,304,32.96616745557539
50,Web APIs You Probably Didn 39 t Know Existed YouTube,https://www.youtube.com/watch?v=EZpdEljk5dY,91358,2830,59,32.969325153374236
51,What you need to know about QUANTUM COMPUTERS and the birth of ARTIFICIAL INTELLIGENCE YouTube,https://www.youtube.com/watch?v=IZqIUy9MIME,212729,6803,356,32.996587560105475
52,Atom Teletype LIVE DEMONSTRATION 2018 Collaborate in Real Time in Atom Text Editor YouTube,https://www.youtube.com/watch?v=C_JufDsP2Ng,731,22,0,33.22727272727273
53,Beyond Web 2 0 Django and Python in the Modern Web Ecosystem YouTube,https://www.youtube.com/watch?v=M9puQrivfPg,8873,267,0,33.232209737827716
54,Why does Microsoft even bother with Edge YouTube,https://www.youtube.com/watch?v=2irD_HtUkls,707030,22314,1072,33.28453064683175
55,Make Native Android and iOS apps using web development skills React Native YouTube,https://www.youtube.com/watch?v=dBE2eZjf7Rw,29328,925,51,33.556064073226544
56,The Most Common Problem In Software Development And How To Fix It YouTube,https://www.youtube.com/watch?v=i08A2uTDoa8,12338,407,43,33.895604395604394
57,The Mathematics of Quantum Computers Infinite Series YouTube,https://www.youtube.com/watch?v=IrbJYsep45E,283885,8468,181,34.2566670689031
58,Functional Programming For People Who Hate Math YouTube,https://www.youtube.com/watch?v=SlfipOW_ilU,62464,1931,117,34.43439911797133
59,Flexbox Tutorial CSS Real Layout Examples YouTube,https://www.youtube.com/watch?v=k32voqQhODc,227412,6650,48,34.44592547712814
60,React Native vs Ionic vs NativeScript vs Android iOS Native Apps YouTube,https://www.youtube.com/watch?v=rb8smP_xTTY,38699,1141,25,34.67652329749104
61,INTO THE WEEDS OF CSS LAYOUT YouTube,https://www.youtube.com/watch?v=BIeJNFDXyMI,7898,227,0,34.79295154185022
62,Code Refactoring Learn Code Smells And Level Up Your Game YouTube,https://www.youtube.com/watch?v=D4auWwMsEnY,27685,806,15,35.0
63,Top 10 css interview questions and answers YouTube,https://www.youtube.com/watch?v=ZohZS6xLYE4,24949,709,10,35.69241773962804
64,WebAssembly Demystified YouTube,https://www.youtube.com/watch?v=6Y3W94_8scw,12289,344,0,35.723837209302324
65,Animating VueJS YouTube,https://www.youtube.com/watch?v=Vp37fWKOlV4,17474,499,11,35.807377049180324
66,Scaling NodeJS Abhinav Rastogi Flipkart YouTube,https://www.youtube.com/watch?v=OsHvD6EUAWM,2322,64,0,36.28125
67,Creating a blockchain with Javascript Blockchain part 1 YouTube,https://www.youtube.com/watch?v=zVqczFZr124,218123,5980,47,36.76436878476319
68,Visual Studio Code HTML CSS amp JS Tips YouTube,https://www.youtube.com/watch?v=bJiIzz8mFMs,51299,1435,45,36.90575539568346
69,SFNode Meetup Creating Electronic Dance Music with JS amp Node js Walmik Deshpande 2017 01 YouTube,https://www.youtube.com/watch?v=iwuZzp_ZnLo,5305,143,0,37.0979020979021
70,SVG can do that Sarah Drasner YouTube,https://www.youtube.com/watch?v=ADXX4fmWHbo,7350,198,0,37.121212121212125
71,Design Concepts For Non Designers YouTube,https://www.youtube.com/watch?v=wD4JnVRe4-A,19157,542,27,37.19805825242718
72,WRITE LESS CSS YouTube,https://www.youtube.com/watch?v=y2j6r5V67bY,16327,464,26,37.27625570776256
73,What do programmers actually do YouTube,https://www.youtube.com/watch?v=g4a7_HH9Wbg,714657,20612,1586,37.56212551245664
74,Keynote Disrupted My Misadventure in the Start Up Bubble Dan Lyons Fortune Columnist amp Author YouT,https://www.youtube.com/watch?v=IRphJ7_FJO0,5141,136,0,37.8014705882353
75,Guy Podjarny Writing Secure JavaScript JS Kongress 2016 YouTube,https://www.youtube.com/watch?v=lNk9Ami4Zls,832,22,0,37.81818181818182
76,The Ingenious Design of the Aluminum Beverage Can YouTube,https://www.youtube.com/watch?v=hUhisi2FBuw,5563976,148454,1422,37.84193916970455
77,Why Software Engineers Disagree About Everything YouTube,https://www.youtube.com/watch?v=3ZI0QtP4OZo,8241,233,16,37.97695852534562
78,CSS Grid Layout Crash Course YouTube,https://www.youtube.com/watch?v=jV8B24rSN5o,282983,7460,65,38.26680189317106
79,Worst JavaScript Flaws That Hackers Love To Abuse YouTube,https://www.youtube.com/watch?v=0dgmeTy7X3I,95543,2519,55,38.77556818181818
80,Devoxx Poland 2016 Ted Neward Why Functional Programming Matters YouTube,https://www.youtube.com/watch?v=7hOM5PPzMC8,1599,41,0,39.0
81,Python All The Things YouTube,https://www.youtube.com/watch?v=Sm6TouHaidQ,14107,376,15,39.0775623268698
82,5 Soft Skills Every Software Developer Should Know Xamarin Evolve 2016 Talk YouTube,https://www.youtube.com/watch?v=cVC3DQvAAIA,58508,1521,33,39.31989247311828
83,Quantum Computing 2017 Update YouTube,https://www.youtube.com/watch?v=iYESkqXVWa0,615652,16204,548,39.32370975983648
84,Code Editor vs an IDE YouTube,https://www.youtube.com/watch?v=tu0KpiV2pBE,8858,225,0,39.36888888888889
85,x86 Assembly Crash Course YouTube,https://www.youtube.com/watch?v=75gBFiFtAb8,190500,4932,105,39.46550652579242
86,Procedural Programming It 39 s Back It Never Went Away YouTube,https://www.youtube.com/watch?v=eEBOvqMfPoI,11053,291,13,39.7589928057554
87,TYPESCRIPT How I Learned To Stop Worrying And Trust The Compiler YouTube,https://www.youtube.com/watch?v=mgTenYbX2Kw,9183,230,0,39.926086956521736
88,The Evolution of CSS4 Color YouTube,https://www.youtube.com/watch?v=4QyOFiDl8Bw,19072,495,24,40.49256900212314
89,6 Things Your Junior Devs Don 39 t Tell You YouTube,https://www.youtube.com/watch?v=m6G8f9pZZRM,32790,891,84,40.63197026022305
90,13 Reasons My Startup FAILED YouTube,https://www.youtube.com/watch?v=OOTThZReAdA,50044,1237,23,41.22240527182866
91,Functional Programming amp Haskell Computerphile YouTube,https://www.youtube.com/watch?v=LnX3B9oaKzw,227374,5589,77,41.25072568940494
92,Performance Limitations of React Native and How to Overcome Them Tal Kol YouTube,https://www.youtube.com/watch?v=OmiXlJ4ZzAo,6896,167,0,41.293413173652695
93,Basic Skills for Entry Level Computer Jobs what you should know YouTube,https://www.youtube.com/watch?v=VBG4XERP2lo,192858,4720,52,41.31491002570694
94,Python Tutorial for Absolute Beginners 1 What Are Variables YouTube,https://www.youtube.com/watch?v=Z1Yd7upQsXY,592011,14508,217,41.42544258624309
95,Functional Programming Basics In ES6 YouTube,https://www.youtube.com/watch?v=FYXpOjwYzcs,47417,1161,26,41.777092511013215
96,Curiously Recurring C Bugs at Facebook YouTube,https://www.youtube.com/watch?v=3MB2iiCkGxg,7754,197,12,41.913513513513514
97,Chain React 2017 React as a Platform by Leland Richardson YouTube,https://www.youtube.com/watch?v=JaRtmgaNZos,1264,30,0,42.13333333333333
98,How To HACK A Node App YouTube,https://www.youtube.com/watch?v=Wx3WlQLFa3w,28421,732,59,42.23031203566122
99,Life As A Developer My Code Does Not Work Because I Am A Victim Of Complex Societal Factors YouTube,https://www.youtube.com/watch?v=7Nj9ZjwOdFQ,2792,66,0,42.303030303030305
100,Making NES games with NESmaker Part 1 YouTube,https://www.youtube.com/watch?v=BrDEV-CaMHk,42504,1004,0,42.33466135458168
101,What 39 s new in Visual Studio Code YouTube,https://www.youtube.com/watch?v=UzOqT_u5n5U,20340,480,0,42.375
102,Using Node js To Create Electronic Dance Music YouTube,https://www.youtube.com/watch?v=dIiwFzFvsmw,336071,8226,300,42.40108503658844
103,Roadmap How to Learn Machine Learning in 6 Months YouTube,https://www.youtube.com/watch?v=MOdlp1d0PNA,133166,3194,55,42.42306467027716
104,How To Write Secure JavaScript Applications YouTube,https://www.youtube.com/watch?v=BeKMbTSm7x8,24403,607,32,42.44
105,CSS Grid Moving From CSS Frameworks To CSS Grid 2018 and beyond YouTube,https://www.youtube.com/watch?v=paMmgo4MhQ8,36900,893,26,42.56055363321799
106,The Frontend Is A Full Stack YouTube,https://www.youtube.com/watch?v=0c9OC9NBsro,26279,648,34,42.799674267100976
107,How Google fixed its design process and started making beautiful apps YouTube,https://www.youtube.com/watch?v=VDNngQjN6o4,239713,5626,91,43.308581752484194
108,Morten Rand Hendriksen CSS Grid Changes Everything About Web Layouts YouTube,https://www.youtube.com/watch?v=txZq7Laz7_4,17006,389,0,43.717223650385606
109,DjangoCon US 2017 Autopsy of a slow train wreck by Russell Keith Magee YouTube,https://www.youtube.com/watch?v=2Rhd6z3GxVc,438,10,0,43.8
110,Why Functional Programming Matters YouTube,https://www.youtube.com/watch?v=oB8jN68KGcU,55917,1328,54,43.89089481946625
111,Quantum Computing Breakthrough YouTube,https://www.youtube.com/watch?v=-kTDmsNumVE,684314,15791,226,43.96492129778349
112,Visualization of Quantum Physics Quantum Mechanics YouTube,https://www.youtube.com/watch?v=p7bzE1E5PMY,1082602,24990,523,44.24743532104467
113,Javascript Closure tutorial Closures Explained YouTube,https://www.youtube.com/watch?v=71AtaJpJHw0,170394,3978,142,44.41970802919708
114, 14 PREVIEW 1 How to build your design system from the lead of Google Material YouTube,https://www.youtube.com/watch?v=3crQgqFea1U,1467,33,0,44.45454545454545
115,React Native by Example YouTube,https://www.youtube.com/watch?v=6ZnfsJ6mM5c,39081,878,0,44.51138952164009
116,Life of an Indie App Developer Computerphile YouTube,https://www.youtube.com/watch?v=yVRtJbXQsL8,178897,4077,81,44.76901901901902
117,Bootstrap a Blockchain career Programmer explains YouTube,https://www.youtube.com/watch?v=h6fslJuaWNc,35773,821,22,44.77221526908636
118,Tips for cleaner code Cleaning up IF statements YouTube,https://www.youtube.com/watch?v=ldqDpmMkXgw,92771,2171,108,44.96897721764421
119,Sean Carroll Layers Of Reality The Complexity of The Universe YouTube,https://www.youtube.com/watch?v=lu2eTsbZrGA,57488,1335,58,45.01801096319499
120,Diving Into Rust For The First Time YouTube,https://www.youtube.com/watch?v=_jMSrMex6R0,11328,251,0,45.13147410358566
121,VS Code Showcasing The Power of Real Time Collaboration and Other Cool Features YouTube,https://www.youtube.com/watch?v=BoHuTm--D0E,49103,1103,19,45.297970479704794
122,WebGL GPU Amazing Results YouTube,https://www.youtube.com/watch?v=qkDg-Y9iHBA,15181,345,11,45.452095808383234
123,Why Go Is Successful aka Simplicity is Complicated YouTube,https://www.youtube.com/watch?v=k9Zbuuo51go,11993,299,36,45.60076045627376
124,The poetry of programming Linda Liukas TEDxCERN YouTube,https://www.youtube.com/watch?v=-jRREn6ifEQ,226295,5220,268,45.69769789983845
125,Hello World Machine Learning Recipes 1 YouTube,https://www.youtube.com/watch?v=cKxRvEZd3Mw,1265229,27817,219,45.844952532792234
126,Nintendo NES Classic Alternatives and clones YouTube,https://www.youtube.com/watch?v=vD_xsYCCawE,951545,21104,515,46.216183398902324
127,Moore 39 s Law Is Ending So What 39 s Next YouTube,https://www.youtube.com/watch?v=Vv_2C95cO6s,964313,21324,737,46.840870452227136
128,Comparing C to machine language YouTube,https://www.youtube.com/watch?v=yOyaJXpAYZQ,666094,14520,374,47.08709175738725
129,Zero To GraphQL In 30 Minutes YouTube,https://www.youtube.com/watch?v=H8YnVk2vhzg,26885,584,14,47.166666666666664
130,Building a Startup is About Solving a Problem Avni Patel Thompson of Poppy YouTube,https://www.youtube.com/watch?v=0W5Jaip5_-g,7217,153,0,47.169934640522875
131,How To Make a Quantum Bit YouTube,https://www.youtube.com/watch?v=zNzzGgr2mhk,811959,17330,191,47.37493436023105
132,JavaScript that drops a RAT Reverse Engineer it like a pro YouTube,https://www.youtube.com/watch?v=qzGLCqW_wrM,122710,2657,69,47.414992272024726
133,Keynote Mike Bostock YouTube,https://www.youtube.com/watch?v=lNbqfQlGkzc,4664,98,0,47.59183673469388
134,CSS4 Variables amp Blending YouTube,https://www.youtube.com/watch?v=5g08iZzjvUg,1765,37,0,47.7027027027027
135,67 Questions with a Lyft Data Scientist YouTube,https://www.youtube.com/watch?v=oqifKYx3gc4,45274,973,28,47.90899470899471
136,Organic Computing YouTube,https://www.youtube.com/watch?v=F7REp0Y9edA,404620,9072,636,47.96348980559507
137,Introduction Learn Python for Data Science 1 YouTube,https://www.youtube.com/watch?v=T5pRlIbr6gg,281643,6003,146,48.08656308690456
138,Answering Tricky JS Interview Questions YouTube,https://www.youtube.com/watch?v=MY0UBGX2FtA,112979,2444,109,48.38501070663811
139,Jon Gold react sketchapp Design as a Function of Data YouTube,https://www.youtube.com/watch?v=iMunXpy2Ezo,6825,141,0,48.40425531914894
140,Demonetizing Everything A Post Capitalism World Peter Diamandis Exponential Finance YouTube,https://www.youtube.com/watch?v=3cXPWyP0BBs,200186,4460,345,48.64787363304982
141,The Five Lessons I Learned From Failing A Start Up Yashash Agarwal TEDxJGU YouTube,https://www.youtube.com/watch?v=kowJmwHqqOQ,10496,227,12,48.818604651162794
142,Chain React 2017 From Idea to App Store A Guide to Shipping React Native Apps by Chris Ball YouTube,https://www.youtube.com/watch?v=W8X7t1qlT_w,4533,92,0,49.27173913043478
143,Kubernetes The Easy Way For Developers In 2018 YouTube,https://www.youtube.com/watch?v=kOa_llowQ1c,37110,774,26,49.61229946524064
144,What is a Monad Computerphile YouTube,https://www.youtube.com/watch?v=t1e8gqXLbsU,107204,2722,571,49.83914458391446
145,Blockchain Expert Explains One Concept in 5 Levels of Difficulty WIRED YouTube,https://www.youtube.com/watch?v=hYip_Vuv8J0,1156244,25027,1855,49.89832556533748
146,Building BLOCKCHAIN Apps With HYPERLEDGER COMPOSER YouTube,https://www.youtube.com/watch?v=gAxK6zYrfxI,19260,380,0,50.68421052631579
147,Introduction to Pattern Lab YouTube,https://www.youtube.com/watch?v=F0O3EaAFIqs,7425,144,0,51.5625
148,Fun and Games With NodeJS YouTube,https://www.youtube.com/watch?v=B2TkjKY0i3I,14443,296,20,52.32971014492754
149,The Future Of JavaScript Frameworks YouTube,https://www.youtube.com/watch?v=CM2pK0PE6Zg,16618,332,16,52.58860759493671
150,Tetiana Ivanova How to become a Data Scientist in 6 months a hacker xe2 x80 x99s approach to career ,https://www.youtube.com/watch?v=rIofV14c0tc,163513,3237,135,52.71212121212121
151,Transforming Code into Beautiful Idiomatic Python YouTube,https://www.youtube.com/watch?v=OSGv2VnC0go,354589,6780,73,52.868495601610256
152,Immutable User Interfaces YouTube,https://www.youtube.com/watch?v=rtcn9I9sB5M,36070,732,50,52.888563049853374
153,What Does It Take To Be An Expert At Python YouTube,https://www.youtube.com/watch?v=7lmCu8wz8ro,386825,7500,258,53.41411212372273
154,Has The Age Of Quantum Computing Finally Arrived YouTube,https://www.youtube.com/watch?v=KioLI5M4iBc,68430,1353,73,53.4609375
155,Building Stellar Mobile UX With React Native YouTube,https://www.youtube.com/watch?v=ssXB9RMTpTs,30860,590,13,53.483535528596185
156,James Powell So you want to be a Python expert YouTube,https://www.youtube.com/watch?v=cKPlPJyQrt4,36119,696,24,53.748511904761905
157,Anjana Vakil xe2 x80 x94 Functional Programming in JS What Why How YouTube,https://www.youtube.com/watch?v=qtsbZarFzm8,15834,305,12,54.04095563139932
158,FLASK vs DJANGO YouTube,https://www.youtube.com/watch?v=KnbAUplWXC0,31986,606,15,54.121827411167516
159,Consensus Algorithms Blockchain Technology and Bitcoin UCL by Andreas M Antonopoulos YouTube,https://www.youtube.com/watch?v=fw3WkySh_Ho,71152,1346,32,54.149162861491625
160,A Beginner xe2 x80 x99s Guide To Quantum Computing YouTube,https://www.youtube.com/watch?v=JRIPV0dPAd4,286460,5563,298,54.408357075023744
161,7 Simple Tricks to Write Better Python Code YouTube,https://www.youtube.com/watch?v=VBokjWj_cEA,173762,3319,133,54.53923414940364
162,5 Awesome Visual Studio Code Extensions for Writing HTML YouTube,https://www.youtube.com/watch?v=Z5RkLrSDlFA,4204,77,0,54.5974025974026
163,Creating a Chatbot with Deep Learning Python and TensorFlow p 1 YouTube,https://www.youtube.com/watch?v=dvOnYLDg8_Y,111449,2069,29,54.63186274509804
164,Blockchain Technology Explained 2 Hour Course YouTube,https://www.youtube.com/watch?v=qOVAbKKSH10,36004,669,13,54.88414634146341
165,Build a Mosaic Portfolio Layout with CSS Grid YouTube,https://www.youtube.com/watch?v=plRcoRqLriw,55471,1041,33,55.03075396825397
166,CSS Grid Layout Rachel Andrew February 2017 YouTube,https://www.youtube.com/watch?v=N5Lt1SLqBmQ,40674,739,0,55.039242219215154
167,10 Tips For Clean Code YouTube,https://www.youtube.com/watch?v=UjhX2sVf0eg,161391,3069,154,55.365694682675816
168,What Python Projects Should I Build to Get a Job YouTube,https://www.youtube.com/watch?v=p-89r5QvQvQ,66089,1245,55,55.536974789915966
169,My First Design Portfolio YouTube,https://www.youtube.com/watch?v=hqYIe5Y76oY,657122,11999,281,56.07799965864482
170,How to Create Website Layouts Using CSS Grid Learn HTML and CSS HTML Tutorial YouTube,https://www.youtube.com/watch?v=HgwCeNVPlo0,215325,3911,73,56.10343929129755
171,Creating Awesome 3D Animations With Python In Blender YouTube,https://www.youtube.com/watch?v=GiCcK039x_o,13242,236,0,56.110169491525426
172,What Is 5G amp How 5G Will Change The World YouTube,https://www.youtube.com/watch?v=LhECDSuXRDs,583168,11011,685,56.4756924268836
173,The death of Agile Allen Holub YouTube,https://www.youtube.com/watch?v=vSnCeJEka_s,14571,267,10,56.69649805447471
174,How quot oldschool quot graphics worked Part 1 Commodore and Nintendo YouTube,https://www.youtube.com/watch?v=Tfh0ytz8S0k,3213211,57183,602,56.78957600607978
175,Blockchain For Software Developers YouTube,https://www.youtube.com/watch?v=1fKnjMGmB2U,19424,341,0,56.961876832844574
176,The 7 Steps of Machine Learning YouTube,https://www.youtube.com/watch?v=nKW8Ndu7Mjw,606440,10891,274,57.11971366676085
177,What does it feel like to invent math YouTube,https://www.youtube.com/watch?v=XFDM1ip5HdU,1034259,19122,1037,57.188775228089575
178,The single biggest reason why startups succeed Bill Gross YouTube,https://www.youtube.com/watch?v=bNpx7gpSqbY,1233418,21952,457,57.381623633403116
179,Python Crash Course For Beginners YouTube,https://www.youtube.com/watch?v=oy4GOI9vn5M,127507,2255,44,57.66938037087291
180,The Future of C YouTube,https://www.youtube.com/watch?v=tPdp7aBO6QY,11971,217,10,57.830917874396135
181,And You Thought Designing Buttons Was Easy YouTube,https://www.youtube.com/watch?v=IBU1lTfZ4Co,101066,1831,95,58.21774193548387
182,Object Oriented Programming vs Functional and a Banana YouTube,https://www.youtube.com/watch?v=j1RgjYb9LzQ,9741,186,19,58.32934131736527
183,Graph Databases Will Change Your Freakin 39 Life Best Intro Into Graph Databases YouTube,https://www.youtube.com/watch?v=GekQqFZm7mA,134529,2412,113,58.516311439756414
184,Fizz buzzkill Answering tricky JS interview questions YouTube,https://www.youtube.com/watch?v=cMxI8n393ZM,16771,286,0,58.63986013986014
185,19 Industries The Blockchain Will Disrupt YouTube,https://www.youtube.com/watch?v=G3psxs3gyf8,1037252,18114,510,58.92138150420359
186,Machine Learning APIs by Example Google I O 39 17 YouTube,https://www.youtube.com/watch?v=ETeeSYMGZn0,166289,2862,55,59.24082650516566
187,Renee Teate Becoming a Data Scientist Advice From My Podcast Guests YouTube,https://www.youtube.com/watch?v=I7IW9Z3h20Y,7115,120,0,59.291666666666664
188,Functional Programming Patterns for Mere Mortals Daniel Chambers YouTube,https://www.youtube.com/watch?v=v9QGWbGppis,6176,104,0,59.38461538461539
189,My Complete VS Code For Python Tutorial YouTube,https://www.youtube.com/watch?v=72Alzsz8RyI,26631,446,0,59.710762331838566
190,TensorFlow 101 Really Awesome Intro Into TensorFlow YouTube,https://www.youtube.com/watch?v=oxf3o8IbCk4,71449,1230,37,59.89019279128248
191,How To Become A Data Scientist In 6 Months YouTube,https://www.youtube.com/watch?v=aio6wCCwHSc,142370,2585,212,59.99578592498946
192,ReactiveConf 2016 David Nolen Through the Looking Glass YouTube,https://www.youtube.com/watch?v=lkh4hjyHdWA,3304,55,0,60.07272727272727
193,5 Interview Questions that every Frontend Web Developer Should Know YouTube,https://www.youtube.com/watch?v=0fFYacBQPbA,49959,879,48,60.11913357400722
194,How Quantum Computing Will Change The World YouTube,https://www.youtube.com/watch?v=3BKIJCTLy-s,445029,7741,345,60.17157923201731
195,The Truth Behind Tech Start ups with Dan Lyons YouTube,https://www.youtube.com/watch?v=RoU9KCdP04o,5412,101,12,60.80898876404494
196,Anjana Vakil Learning Functional Programming with JavaScript JSUnconf 2016 YouTube,https://www.youtube.com/watch?v=e-5obm1G_FY,701606,11861,388,61.15279351520962
197,VS Code New Awesome Features 2018 YouTube,https://www.youtube.com/watch?v=xYyPAUukFfg,50620,850,26,61.432038834951456
198,How Airbnb Is Using React Native YouTube,https://www.youtube.com/watch?v=8qCociUB6aQ,65965,1080,11,61.70720299345182
199,Why Functional Programming Matters by John Hughes at Functional Conf 2016 YouTube,https://www.youtube.com/watch?v=XrNdvWqxBvA,19023,307,0,61.96416938110749
200,Learning Vim in a Month with Visual Studio Code YouTube,https://www.youtube.com/watch?v=_AOW5ThfI9Y,3040,49,0,62.04081632653061
201,Kathryn Minshew 7 Classic Startup Founder Mistakes And How to Avoid Them YouTube,https://www.youtube.com/watch?v=eChOUVm9fTA,24569,410,15,62.2
